1645651869.000000
1.000000
52.00
63.50
65.33
66.75
67.60
73.67
78.14
81.62
85.00
87.60
89.82
91.67
93.23
94.57
95.73
96.69
97.47
98.00
98.42
98.80
99.14
99.45
99.70
99.92
100.08
100.23
100.33
100.39
100.34
100.17
100.06
99.88
99.64
99.38
99.14
98.75
98.73
98.89
99.05
99.18
99.29
99.45
99.53
99.61
99.69
99.78
99.85
99.98
100.16
100.32
100.43
100.60
100.81
101.04
101.27
101.48
101.51
101.50
101.53
101.58
102.62
103.28
104.05
104.77
105.53
105.73
105.95
106.17
106.28
106.23
106.17
106.17
106.13
106.12
106.13
106.15
106.18
106.03
105.78
105.53
105.25
105.45
105.67
105.72
105.82
105.68
105.57
105.47
105.40
105.40
105.43
105.43
105.45
105.47
105.52
105.68
105.73
105.58
105.43
105.28
105.13
104.88
104.68
104.48
104.15
103.78
103.45
103.07
102.63
102.20
101.57
101.02
100.57
100.13
99.70
99.32
99.10
98.95
98.77
98.52
98.13
97.72
97.32
96.92
96.47
96.08
95.65
95.20
94.80
94.57
94.33
94.03
93.75
93.42
93.05
92.73
92.42
92.35
92.40
92.47
92.57
92.18
91.72
91.47
91.22
91.18
91.00
90.78
90.55
90.32
89.97
89.68
89.43
89.18
88.83
88.42
87.92
87.50
87.08
86.68
86.33
86.05
85.75
85.45
85.28
85.13
84.97
84.75
84.57
84.40
84.47
84.35
84.03
83.68
83.33
82.95
82.62
82.25
81.88
81.55
81.17
80.75
80.33
79.93
79.53
79.07
78.62
78.20
77.77
77.37
76.97
76.62
76.25
75.62
75.28
74.97
74.62
74.27
73.82
73.37
72.92
72.45
72.15
71.87
71.57
71.25
71.08
70.95
70.85
70.73
70.68
70.65
70.60
70.57
70.63
70.73
70.82
70.92
71.02
71.08
71.02
70.97
70.85
70.73
70.62
70.90
71.18
71.52
71.78
72.02
72.23
72.52
72.92
73.35
73.80
74.25
74.63
75.05
75.52
75.98
76.48
77.05
77.60
78.13
78.52
78.88
79.27
79.62
79.93
80.30
80.67
80.97
81.30
81.95
82.28
82.57
83.17
83.83
84.60
85.33
86.07
86.83
87.55
88.20
88.83
89.47
90.17
90.78
91.42
92.05
92.65
93.25
93.87
94.52
95.13
95.75
96.28
96.80
97.05
97.30
97.63
97.93
98.33
98.67
98.97
98.87
98.72
98.65
98.73
98.85
98.95
99.00
98.98
98.95
98.80
98.75
98.62
98.73
98.73
98.70
98.70
98.65
98.43
98.83
99.37
99.92
100.48
101.05
101.68
102.38
102.72
102.62
102.55
102.42
102.17
101.90
101.35
100.72
100.08
99.45
98.82
98.12
97.38
96.65
95.93
95.25
94.53
93.87
93.20
92.55
91.95
91.35
90.77
90.12
89.30
88.30
87.38
86.47
85.82
85.20
84.58
84.02
83.43
83.57
83.77
83.98
84.23
84.37
84.32
84.28
84.27
84.15
84.43
84.72
85.05
85.28
85.62
85.67
85.73
85.88
86.02
86.15
86.45
86.13
85.83
85.50
85.03
84.47
83.95
83.27
82.90
82.98
82.98
83.03
83.22
83.42
83.40
83.35
83.30
83.45
83.60
83.80
84.00
84.22
84.03
83.83
83.60
83.33
83.05
82.77
82.43
82.10
81.73
81.38
81.20
82.00
82.70
83.40
84.12
84.83
85.58
86.17
86.67
86.55
86.42
86.27
86.13
86.02
85.90
85.75
85.37
85.10
84.55
85.08
84.33
83.60
83.05
82.52
82.03
81.50
80.95
80.45
79.95
79.50
79.07
78.67
78.35
78.08
77.67
77.27
77.02
76.77
76.57
76.37
76.17
76.10
76.27
76.52
76.75
76.83
77.03
77.25
77.40
77.55
78.07
78.57
79.07
79.62
80.18
80.70
81.23
81.78
82.32
82.87
83.42
83.10
82.88
82.67
82.47
82.17
81.82
81.58
81.47
81.32
81.35
81.33
81.30
81.30
81.32
81.43
81.75
82.08
82.27
81.35
81.75
82.23
82.53
82.82
83.10
83.38
83.68
84.08
84.48
84.85
85.20
85.55
85.80
86.07
86.33
86.62
86.80
86.93
87.07
87.17
87.27
87.23
87.18
87.08
87.05
86.83
86.47
86.07
85.73
85.38
85.00
84.67
84.35
84.03
83.67
83.37
83.08
83.12
83.17
83.22
83.27
83.40
83.52
83.65
83.75
84.02
84.28
84.58
84.90
85.22
85.33
85.50
85.70
85.90
86.10
86.23
86.40
86.57
86.75
86.98
87.23
87.33
87.43
87.53
87.48
87.47
87.12
86.58
86.07
85.60
85.15
84.77
84.52
84.28
84.08
83.85
83.62
